HbO,1,1	HbR,1,1	HbT,1,1	HbO,1,2	HbR,1,2	HbT,1,2	HbO,1,3	HbR,1,3	HbT,1,3	HbO,2,2	HbR,2,2	HbT,2,2	HbO,2,4	HbR,2,4	HbT,2,4	HbO,3,1	HbR,3,1	HbT,3,1	HbO,3,3	HbR,3,3	HbT,3,3	HbO,4,2	HbR,4,2	HbT,4,2	HbO,4,3	HbR,4,3	HbT,4,3	HbO,4,4	HbR,4,4	HbT,4,4	HbO,5,5	HbR,5,5	HbT,5,5	HbO,5,6	HbR,5,6	HbT,5,6	HbO,5,7	HbR,5,7	HbT,5,7	HbO,6,6	HbR,6,6	HbT,6,6	HbO,6,8	HbR,6,8	HbT,6,8	HbO,7,5	HbR,7,5	HbT,7,5	HbO,7,7	HbR,7,7	HbT,7,7	HbO,8,6	HbR,8,6	HbT,8,6	HbO,8,7	HbR,8,7	HbT,8,7	HbO,8,8	HbR,8,8	HbT,8,8	
-3.8739e-08	-2.094e-08	-5.9679e-08	-7.052e-08	-3.4781e-08	-1.053e-07	2.6637e-08	-2.2693e-08	3.944e-09	2.0837e-07	1.2604e-08	2.2098e-07	6.8386e-08	-9.3476e-09	5.9038e-08	-3.8845e-08	2.6289e-08	-1.2556e-08	4.709e-08	-3.5793e-08	1.1297e-08	1.2661e-07	-1.5516e-08	1.1109e-07	1.496e-07	-3.804e-08	1.1156e-07	2.6335e-08	-2.0885e-08	5.4494e-09	-3.002e-08	-6.3417e-08	-9.3437e-08	4.4868e-08	-4.7867e-08	-2.9982e-09	8.6825e-08	-8.9581e-09	7.7867e-08	4.5394e-08	-8.5144e-08	-3.975e-08	1.3119e-07	-4.823e-08	8.2956e-08	-1.7045e-08	-3.2323e-08	-4.9368e-08	3.0331e-08	5.0089e-09	3.534e-08	4.4434e-08	-2.9242e-08	1.5193e-08	1.2686e-07	-1.5026e-08	1.1184e-07	2.1728e-08	-4.7523e-08	-2.5796e-08
-3.7155e-08	-2.023e-08	-5.7385e-08	-6.7628e-08	-3.3513e-08	-1.0114e-07	2.587e-08	-2.1813e-08	4.057e-09	2.012e-07	1.2322e-08	2.1352e-07	6.57e-08	-8.8751e-09	5.6825e-08	-3.7416e-08	2.5319e-08	-1.2097e-08	4.5453e-08	-3.4501e-08	1.0953e-08	1.2175e-07	-1.4922e-08	1.0683e-07	1.4367e-07	-3.6699e-08	1.0697e-07	2.4902e-08	-2.0001e-08	4.901e-09	-2.8563e-08	-6.1644e-08	-9.0207e-08	4.3398e-08	-4.6558e-08	-3.1599e-09	8.4051e-08	-8.5209e-09	7.553e-08	4.3656e-08	-8.2022e-08	-3.8366e-08	1.2611e-07	-4.63e-08	7.9814e-08	-1.6241e-08	-3.1293e-08	-4.7534e-08	2.9165e-08	4.7704e-09	3.3935e-08	4.2777e-08	-2.8202e-08	1.4576e-08	1.2213e-07	-1.4389e-08	1.0774e-07	2.0739e-08	-4.569e-08	-2.4951e-08
-3.5579e-08	-1.9519e-08	-5.5098e-08	-6.4754e-08	-3.2247e-08	-9.7001e-08	2.5096e-08	-2.0935e-08	4.161e-09	1.9402e-07	1.2034e-08	2.0605e-07	6.3025e-08	-8.4072e-09	5.4617e-08	-3.5989e-08	2.4353e-08	-1.1637e-08	4.3816e-08	-3.321e-08	1.0606e-08	1.169e-07	-1.4329e-08	1.0257e-07	1.3777e-07	-3.5358e-08	1.0242e-07	2.349e-08	-1.9122e-08	4.3676e-09	-2.7122e-08	-5.9855e-08	-8.6977e-08	4.1924e-08	-4.5236e-08	-3.3119e-09	8.1266e-08	-8.0889e-09	7.3177e-08	4.1924e-08	-7.8904e-08	-3.698e-08	1.2106e-07	-4.4378e-08	7.6681e-08	-1.5448e-08	-3.0259e-08	-4.5707e-08	2.8001e-08	4.5343e-09	3.2535e-08	4.1126e-08	-2.7161e-08	1.3965e-08	1.174e-07	-1.3756e-08	1.0365e-07	1.976e-08	-4.3863e-08	-2.4103e-08
-3.4011e-08	-1.8806e-08	-5.2818e-08	-6.1898e-08	-3.0983e-08	-9.2881e-08	2.4316e-08	-2.006e-08	4.256e-09	1.8683e-07	1.1739e-08	1.9857e-07	6.0359e-08	-7.9441e-09	5.2415e-08	-3.4565e-08	2.3389e-08	-1.1176e-08	4.2178e-08	-3.1921e-08	1.0257e-08	1.1208e-07	-1.3738e-08	9.8338e-08	1.319e-07	-3.4017e-08	9.7881e-08	2.2097e-08	-1.8248e-08	3.8492e-09	-2.5697e-08	-5.8051e-08	-8.3748e-08	4.0446e-08	-4.39e-08	-3.4543e-09	7.847e-08	-7.6621e-09	7.0808e-08	4.0197e-08	-7.579e-08	-3.5592e-08	1.1602e-07	-4.2464e-08	7.3558e-08	-1.4666e-08	-2.922e-08	-4.3886e-08	2.684e-08	4.3006e-09	3.1141e-08	3.9481e-08	-2.6121e-08	1.336e-08	1.1269e-07	-1.3127e-08	9.956e-08	1.8789e-08	-4.2041e-08	-2.3252e-08
-3.2452e-08	-1.8092e-08	-5.0544e-08	-5.9061e-08	-2.972e-08	-8.8782e-08	2.353e-08	-1.9188e-08	4.3419e-09	1.7963e-07	1.1437e-08	1.9107e-07	5.7704e-08	-7.4856e-09	5.0218e-08	-3.3143e-08	2.2429e-08	-1.0714e-08	4.054e-08	-3.0634e-08	9.9059e-09	1.0726e-07	-1.3147e-08	9.4116e-08	1.2605e-07	-3.2676e-08	9.3372e-08	2.0725e-08	-1.7379e-08	3.3457e-09	-2.4288e-08	-5.6232e-08	-8.052e-08	3.8964e-08	-4.2551e-08	-3.587e-09	7.5664e-08	-7.2405e-09	6.8424e-08	3.8477e-08	-7.2681e-08	-3.4204e-08	1.11e-07	-4.056e-08	7.0444e-08	-1.3894e-08	-2.8178e-08	-4.2073e-08	2.5682e-08	4.0693e-09	2.9751e-08	3.7841e-08	-2.508e-08	1.2762e-08	1.0798e-07	-1.2502e-08	9.5481e-08	1.7827e-08	-4.0225e-08	-2.2398e-08
-3.0901e-08	-1.7377e-08	-4.8278e-08	-5.6242e-08	-2.846e-08	-8.4702e-08	2.2737e-08	-1.8318e-08	4.4188e-09	1.7243e-07	1.1128e-08	1.8356e-07	5.5059e-08	-7.032e-09	4.8027e-08	-3.1724e-08	2.1473e-08	-1.0251e-08	3.8901e-08	-2.9349e-08	9.5525e-09	1.0247e-07	-1.2557e-08	8.991e-08	1.2022e-07	-3.1335e-08	8.8889e-08	1.9372e-08	-1.6515e-08	2.857e-09	-2.2896e-08	-5.4398e-08	-7.7294e-08	3.7479e-08	-4.1189e-08	-3.71e-09	7.2848e-08	-6.8242e-09	6.6024e-08	3.6763e-08	-6.9577e-08	-3.2813e-08	1.06e-07	-3.8664e-08	6.7339e-08	-1.3133e-08	-2.7132e-08	-4.0266e-08	2.4526e-08	3.8403e-09	2.8366e-08	3.6207e-08	-2.4039e-08	1.2169e-08	1.0329e-07	-1.1881e-08	9.1408e-08	1.6873e-08	-3.8414e-08	-2.1541e-08
-2.9358e-08	-1.6661e-08	-4.6019e-08	-5.3442e-08	-2.7201e-08	-8.0643e-08	2.1938e-08	-1.7451e-08	4.4866e-09	1.6522e-07	1.0813e-08	1.7603e-07	5.2424e-08	-6.5833e-09	4.5841e-08	-3.0307e-08	2.052e-08	-9.7875e-09	3.7263e-08	-2.8066e-08	9.1968e-09	9.7687e-08	-1.1969e-08	8.5718e-08	1.1443e-07	-2.9995e-08	8.4432e-08	1.804e-08	-1.5657e-08	2.3829e-09	-2.1519e-08	-5.2549e-08	-7.4068e-08	3.5989e-08	-3.9812e-08	-3.8233e-09	7.0022e-08	-6.4131e-09	6.3609e-08	3.5056e-08	-6.6478e-08	-3.1422e-08	1.0102e-07	-3.6777e-08	6.4245e-08	-1.2383e-08	-2.6083e-08	-3.8466e-08	2.3374e-08	3.6137e-09	2.6987e-08	3.4579e-08	-2.2998e-08	1.1581e-08	9.8606e-08	-1.1264e-08	8.7342e-08	1.5928e-08	-3.661e-08	-2.0682e-08
-2.7825e-08	-1.5943e-08	-4.3768e-08	-5.066e-08	-2.5944e-08	-7.6604e-08	2.1133e-08	-1.6588e-08	4.5454e-09	1.5801e-07	1.0492e-08	1.685e-07	4.9801e-08	-6.1395e-09	4.3662e-08	-2.8893e-08	1.957e-08	-9.3234e-09	3.5624e-08	-2.6785e-08	8.8389e-09	9.2924e-08	-1.1382e-08	8.1542e-08	1.0866e-07	-2.8655e-08	8.0001e-08	1.6727e-08	-1.4804e-08	1.9235e-09	-2.0158e-08	-5.0686e-08	-7.0844e-08	3.4496e-08	-3.8423e-08	-3.9269e-09	6.7185e-08	-6.0073e-09	6.1178e-08	3.3354e-08	-6.3384e-08	-3.0031e-08	9.6059e-08	-3.49e-08	6.1159e-08	-1.1643e-08	-2.503e-08	-3.6672e-08	2.2224e-08	3.3895e-09	2.5614e-08	3.2957e-08	-2.1957e-08	1.0999e-08	9.3935e-08	-1.0652e-08	8.3284e-08	1.4992e-08	-3.4812e-08	-1.9819e-08
-2.6299e-08	-1.5225e-08	-4.1524e-08	-4.7896e-08	-2.4689e-08	-7.2584e-08	2.0322e-08	-1.5727e-08	4.5952e-09	1.5079e-07	1.0165e-08	1.6095e-07	4.7189e-08	-5.7007e-09	4.1488e-08	-2.7482e-08	1.8623e-08	-8.8587e-09	3.3985e-08	-2.5506e-08	8.4788e-09	8.8178e-08	-1.0796e-08	7.7382e-08	1.0291e-07	-2.7316e-08	7.5596e-08	1.5434e-08	-1.3956e-08	1.4785e-09	-1.8814e-08	-4.8807e-08	-6.7621e-08	3.3e-08	-3.7021e-08	-4.0208e-09	6.434e-08	-5.6066e-09	5.8733e-08	3.1659e-08	-6.0297e-08	-2.8638e-08	9.1115e-08	-3.3031e-08	5.8084e-08	-1.0912e-08	-2.3973e-08	-3.4885e-08	2.1078e-08	3.1677e-09	2.4246e-08	3.134e-08	-2.0917e-08	1.0423e-08	8.9276e-08	-1.0043e-08	7.9233e-08	1.4065e-08	-3.3019e-08	-1.8955e-08
-2.4783e-08	-1.4505e-08	-3.9288e-08	-4.515e-08	-2.3436e-08	-6.8586e-08	1.9505e-08	-1.4869e-08	4.6359e-09	1.4356e-07	9.8309e-09	1.5339e-07	4.4587e-08	-5.2669e-09	3.9321e-08	-2.6073e-08	1.7679e-08	-8.3935e-09	3.2346e-08	-2.4229e-08	8.1167e-09	8.345e-08	-1.0212e-08	7.3238e-08	9.7195e-08	-2.5977e-08	7.1217e-08	1.4161e-08	-1.3113e-08	1.0479e-09	-1.7485e-08	-4.6914e-08	-6.4399e-08	3.15e-08	-3.5605e-08	-4.1051e-09	6.1485e-08	-5.2112e-09	5.6273e-08	2.9969e-08	-5.7215e-08	-2.7246e-08	8.6191e-08	-3.1172e-08	5.5019e-08	-1.0192e-08	-2.2913e-08	-3.3105e-08	1.9936e-08	2.9482e-09	2.2884e-08	2.9728e-08	-1.9877e-08	9.8515e-09	8.4628e-08	-9.4391e-09	7.5189e-08	1.3146e-08	-3.1233e-08	-1.8088e-08
-2.3275e-08	-1.3784e-08	-3.7059e-08	-4.2422e-08	-2.2185e-08	-6.4607e-08	1.8682e-08	-1.4015e-08	4.6675e-09	1.3634e-07	9.4912e-09	1.4583e-07	4.1997e-08	-4.8382e-09	3.7159e-08	-2.4667e-08	1.6739e-08	-7.928e-09	3.0707e-08	-2.2955e-08	7.7525e-09	7.8739e-08	-9.6289e-09	6.911e-08	9.1505e-08	-2.4639e-08	6.6866e-08	1.2908e-08	-1.2276e-08	6.316e-10	-1.6172e-08	-4.5007e-08	-6.1179e-08	2.9997e-08	-3.4177e-08	-4.1796e-09	5.862e-08	-4.8211e-09	5.3799e-08	2.8286e-08	-5.4139e-08	-2.5853e-08	8.1286e-08	-2.9323e-08	5.1963e-08	-9.4823e-09	-2.185e-08	-3.1332e-08	1.8797e-08	2.731e-09	2.1528e-08	2.8123e-08	-1.8837e-08	9.2854e-09	7.9993e-08	-8.8392e-09	7.1154e-08	1.2236e-08	-2.9454e-08	-1.7218e-08
-2.1776e-08	-1.3063e-08	-3.4839e-08	-3.9712e-08	-2.0936e-08	-6.0649e-08	1.7854e-08	-1.3164e-08	4.6902e-09	1.2911e-07	9.1457e-09	1.3825e-07	3.9419e-08	-4.4146e-09	3.5004e-08	-2.3265e-08	1.5803e-08	-7.4621e-09	2.9069e-08	-2.1683e-08	7.3863e-09	7.4045e-08	-9.0478e-09	6.4998e-08	8.5843e-08	-2.3302e-08	6.2541e-08	1.1674e-08	-1.1445e-08	2.2944e-10	-1.4876e-08	-4.3085e-08	-5.7961e-08	2.8491e-08	-3.2735e-08	-4.2444e-09	5.5747e-08	-4.4361e-09	5.1311e-08	2.6609e-08	-5.107e-08	-2.446e-08	7.64e-08	-2.7483e-08	4.8917e-08	-8.7819e-09	-2.0783e-08	-2.9565e-08	1.7661e-08	2.5162e-09	2.0177e-08	2.6522e-08	-1.7798e-08	8.7241e-09	7.5371e-08	-8.2436e-09	6.7127e-08	1.1335e-08	-2.7681e-08	-1.6347e-08
-2.0286e-08	-1.234e-08	-3.2627e-08	-3.7021e-08	-1.969e-08	-5.6711e-08	1.702e-08	-1.2316e-08	4.7038e-09	1.2187e-07	8.7943e-09	1.3067e-07	3.6852e-08	-3.9962e-09	3.2856e-08	-2.1865e-08	1.4869e-08	-6.9962e-09	2.7431e-08	-2.0413e-08	7.0181e-09	6.9371e-08	-8.4684e-09	6.0902e-08	8.0209e-08	-2.1966e-08	5.8244e-08	1.0461e-08	-1.0619e-08	-1.5867e-10	-1.3595e-08	-4.1149e-08	-5.4744e-08	2.6982e-08	-3.1282e-08	-4.2995e-09	5.2865e-08	-4.0564e-09	4.8809e-08	2.4939e-08	-4.8007e-08	-2.3068e-08	7.1535e-08	-2.5653e-08	4.5882e-08	-8.0912e-09	-1.9714e-08	-2.7805e-08	1.6529e-08	2.3038e-09	1.8833e-08	2.4928e-08	-1.676e-08	8.1677e-09	7.0761e-08	-7.6524e-09	6.3109e-08	1.0442e-08	-2.5915e-08	-1.5473e-08
-1.8805e-08	-1.1617e-08	-3.0422e-08	-3.4347e-08	-1.8446e-08	-5.2793e-08	1.618e-08	-1.1472e-08	4.7084e-09	1.1464e-07	8.4372e-09	1.2308e-07	3.4297e-08	-3.5831e-09	3.0714e-08	-2.0469e-08	1.3939e-08	-6.5301e-09	2.5794e-08	-1.9146e-08	6.6481e-09	6.4714e-08	-7.8907e-09	5.6823e-08	7.4604e-08	-2.0631e-08	5.3973e-08	9.2663e-09	-9.7992e-09	-5.3285e-10	-1.233e-08	-3.9199e-08	-5.153e-08	2.547e-08	-2.9815e-08	-4.3449e-09	4.9975e-08	-3.6818e-09	4.6293e-08	2.3275e-08	-4.4951e-08	-2.1677e-08	6.6689e-08	-2.3832e-08	4.2857e-08	-7.41e-09	-1.8642e-08	-2.6052e-08	1.5401e-08	2.0937e-09	1.7495e-08	2.3338e-08	-1.5722e-08	7.6159e-09	6.6165e-08	-7.0654e-09	5.91e-08	9.5589e-09	-2.4156e-08	-1.4598e-08
-1.7333e-08	-1.0893e-08	-2.8227e-08	-3.1692e-08	-1.7204e-08	-4.8896e-08	1.5335e-08	-1.0631e-08	4.7041e-09	1.0741e-07	8.0746e-09	1.1548e-07	3.1755e-08	-3.1753e-09	2.8579e-08	-1.9076e-08	1.3011e-08	-6.0641e-09	2.4158e-08	-1.7881e-08	6.2761e-09	6.0076e-08	-7.3149e-09	5.2761e-08	6.9027e-08	-1.9297e-08	4.973e-08	8.0917e-09	-8.9849e-09	-8.932e-10	-1.1082e-08	-3.7235e-08	-4.8316e-08	2.3955e-08	-2.8336e-08	-4.3807e-09	4.7077e-08	-3.3124e-09	4.3764e-08	2.1617e-08	-4.1903e-08	-2.0286e-08	6.1864e-08	-2.2022e-08	3.9842e-08	-6.7382e-09	-1.7566e-08	-2.4304e-08	1.4278e-08	1.8859e-09	1.6164e-08	2.1754e-08	-1.4686e-08	7.0687e-09	6.1582e-08	-6.4828e-09	5.5099e-08	8.6841e-09	-2.2404e-08	-1.372e-08
-1.587e-08	-1.0169e-08	-2.6039e-08	-2.9054e-08	-1.5965e-08	-4.5019e-08	1.4484e-08	-9.7936e-09	4.6907e-09	1.0017e-07	7.7065e-09	1.0788e-07	2.9224e-08	-2.7728e-09	2.6451e-08	-1.7686e-08	1.2088e-08	-5.5983e-09	2.2522e-08	-1.662e-08	5.9024e-09	5.5457e-08	-6.741e-09	4.8716e-08	6.3479e-08	-1.7964e-08	4.5515e-08	6.9366e-09	-8.1764e-09	-1.2398e-09	-9.8489e-09	-3.5256e-08	-4.5105e-08	2.2438e-08	-2.6845e-08	-4.4068e-09	4.417e-08	-2.9482e-09	4.1222e-08	1.9965e-08	-3.8861e-08	-1.8896e-08	5.7059e-08	-2.0222e-08	3.6837e-08	-6.0755e-09	-1.6488e-08	-2.2564e-08	1.3158e-08	1.6805e-09	1.4838e-08	2.0176e-08	-1.365e-08	6.5259e-09	5.7013e-08	-5.9046e-09	5.1108e-08	7.8181e-09	-2.066e-08	-1.2842e-08
-1.4416e-08	-9.4441e-09	-2.386e-08	-2.6435e-08	-1.4728e-08	-4.1163e-08	1.3628e-08	-8.96e-09	4.6684e-09	9.2941e-08	7.3331e-09	1.0027e-07	2.6705e-08	-2.3757e-09	2.433e-08	-1.6299e-08	1.1167e-08	-5.1328e-09	2.0887e-08	-1.536e-08	5.5269e-09	5.0858e-08	-6.1691e-09	4.4688e-08	5.7961e-08	-1.6633e-08	4.1328e-08	5.801e-09	-7.3739e-09	-1.5729e-09	-8.632e-09	-3.3264e-08	-4.1896e-08	2.0918e-08	-2.5342e-08	-4.4233e-09	4.1256e-08	-2.5891e-09	3.8667e-08	1.832e-08	-3.5827e-08	-1.7507e-08	5.2275e-08	-1.8432e-08	3.3844e-08	-5.4219e-09	-1.5408e-08	-2.083e-08	1.2043e-08	1.4774e-09	1.352e-08	1.8603e-08	-1.2615e-08	5.9873e-09	5.2457e-08	-5.3308e-09	4.7127e-08	6.961e-09	-1.8922e-08	-1.1961e-08
-1.2972e-08	-8.7186e-09	-2.1691e-08	-2.3833e-08	-1.3494e-08	-3.7327e-08	1.2767e-08	-8.1302e-09	4.6371e-09	8.5711e-08	6.9544e-09	9.2665e-08	2.4199e-08	-1.9841e-09	2.2215e-08	-1.4917e-08	1.0249e-08	-4.6676e-09	1.9254e-08	-1.4104e-08	5.1498e-09	4.6277e-08	-5.5993e-09	4.0678e-08	5.2471e-08	-1.5303e-08	3.7169e-08	4.6848e-09	-6.5773e-09	-1.8925e-09	-7.4309e-09	-3.1258e-08	-3.8689e-08	1.9396e-08	-2.3826e-08	-4.4301e-09	3.8335e-08	-2.2351e-09	3.61e-08	1.6682e-08	-3.2801e-08	-1.6119e-08	4.7512e-08	-1.6652e-08	3.086e-08	-4.7772e-09	-1.4325e-08	-1.9102e-08	1.0932e-08	1.2767e-09	1.2208e-08	1.7035e-08	-1.1582e-08	5.4529e-09	4.7916e-08	-4.7615e-09	4.3155e-08	6.1127e-09	-1.7192e-08	-1.108e-08
-1.1537e-08	-7.9928e-09	-1.9529e-08	-2.1249e-08	-1.2263e-08	-3.3512e-08	1.1901e-08	-7.3041e-09	4.5968e-09	7.8482e-08	6.5705e-09	8.5052e-08	2.1706e-08	-1.598e-09	2.0108e-08	-1.3537e-08	9.3344e-09	-4.203e-09	1.7621e-08	-1.285e-08	4.771e-09	4.1717e-08	-5.0316e-09	3.6685e-08	4.7012e-08	-1.3974e-08	3.3037e-08	3.5881e-09	-5.7868e-09	-2.1987e-09	-6.2456e-09	-2.9239e-08	-3.5485e-08	1.7872e-08	-2.2299e-08	-4.4273e-09	3.5407e-08	-1.8862e-09	3.352e-08	1.505e-08	-2.9783e-08	-1.4733e-08	4.2771e-08	-1.4883e-08	2.7888e-08	-4.1413e-09	-1.3239e-08	-1.738e-08	9.8251e-09	1.0783e-09	1.0903e-08	1.5472e-08	-1.055e-08	4.9224e-09	4.339e-08	-4.1966e-09	3.9193e-08	5.2732e-09	-1.547e-08	-1.0197e-08
-1.0111e-08	-7.2666e-09	-1.7377e-08	-1.8683e-08	-1.1034e-08	-2.9717e-08	1.103e-08	-6.482e-09	4.5477e-09	7.1256e-08	6.1816e-09	7.7438e-08	1.9226e-08	-1.2173e-09	1.8009e-08	-1.2162e-08	8.4229e-09	-3.7389e-09	1.599e-08	-1.16e-08	4.3906e-09	3.7176e-08	-4.4661e-09	3.271e-08	4.1582e-08	-1.2648e-08	2.8934e-08	2.5106e-09	-5.0024e-09	-2.4917e-09	-5.0761e-09	-2.7206e-08	-3.2282e-08	1.6345e-08	-2.076e-08	-4.415e-09	3.2471e-08	-1.5424e-09	3.0929e-08	1.3424e-08	-2.6773e-08	-1.3349e-08	3.805e-08	-1.3124e-08	2.4926e-08	-3.5139e-09	-1.2151e-08	-1.5665e-08	8.7232e-09	8.8221e-10	9.6054e-09	1.3915e-08	-9.5194e-09	4.3957e-09	3.8879e-08	-3.6363e-09	3.5242e-08	4.4426e-09	-1.3755e-08	-9.3126e-09
-8.6945e-09	-6.5402e-09	-1.5235e-08	-1.6134e-08	-9.8085e-09	-2.5943e-08	1.0153e-08	-5.6638e-09	4.4896e-09	6.4034e-08	5.7877e-09	6.9822e-08	1.6758e-08	-8.4228e-10	1.5916e-08	-1.079e-08	7.5144e-09	-3.2757e-09	1.4361e-08	-1.0352e-08	4.0086e-09	3.2656e-08	-3.903e-09	2.8753e-08	3.6183e-08	-1.1323e-08	2.486e-08	1.4524e-09	-4.2241e-09	-2.7717e-09	-3.9224e-09	-2.5159e-08	-2.9082e-08	1.4816e-08	-1.9209e-08	-4.3931e-09	2.953e-08	-1.2035e-09	2.8326e-08	1.1805e-08	-2.3771e-08	-1.1966e-08	3.3352e-08	-1.1376e-08	2.1976e-08	-2.895e-09	-1.1061e-08	-1.3956e-08	7.6262e-09	6.885e-10	8.3147e-09	1.2363e-08	-8.4904e-09	3.8727e-09	3.4382e-08	-3.0804e-09	3.1302e-08	3.621e-09	-1.2048e-08	-8.4275e-09
-7.2877e-09	-5.8137e-09	-1.3101e-08	-1.3603e-08	-8.5857e-09	-2.2189e-08	9.2723e-09	-4.8496e-09	4.4227e-09	5.6816e-08	5.3889e-09	6.2205e-08	1.4304e-08	-4.7284e-10	1.3831e-08	-9.4223e-09	6.6089e-09	-2.8133e-09	1.2733e-08	-9.1074e-09	3.6252e-09	2.8156e-08	-3.3422e-09	2.4814e-08	3.0814e-08	-9.9997e-09	2.0814e-08	4.1345e-10	-3.4521e-09	-3.0386e-09	-2.7843e-09	-2.3099e-08	-2.5884e-08	1.3286e-08	-1.7647e-08	-4.3616e-09	2.6582e-08	-8.6971e-10	2.5712e-08	1.0193e-08	-2.0778e-08	-1.0585e-08	2.8675e-08	-9.6381e-09	1.9037e-08	-2.2842e-09	-9.9682e-09	-1.2252e-08	6.534e-09	4.9714e-10	7.0312e-09	1.0816e-08	-7.463e-09	3.3533e-09	2.9901e-08	-2.5291e-09	2.7372e-08	2.8082e-09	-1.035e-08	-7.5414e-09
-5.8905e-09	-5.0871e-09	-1.0978e-08	-1.109e-08	-7.3659e-09	-1.8456e-08	8.3864e-09	-4.0395e-09	4.3469e-09	4.9603e-08	4.9854e-09	5.4589e-08	1.1863e-08	-1.0907e-10	1.1754e-08	-8.0584e-09	5.7064e-09	-2.352e-09	1.1106e-08	-7.8658e-09	3.2404e-09	2.3676e-08	-2.7839e-09	2.0893e-08	2.5476e-08	-8.6785e-09	1.6798e-08	-6.0637e-10	-2.6863e-09	-3.2927e-09	-1.6619e-09	-2.1026e-08	-2.2688e-08	1.1754e-08	-1.6074e-08	-4.3207e-09	2.3628e-08	-5.4082e-10	2.3087e-08	8.5874e-09	-1.7794e-08	-9.2066e-09	2.402e-08	-7.9114e-09	1.6109e-08	-1.6816e-09	-8.8737e-09	-1.0555e-08	5.4469e-09	3.0814e-10	5.7551e-09	9.2748e-09	-6.4374e-09	2.8373e-09	2.5436e-08	-1.9824e-09	2.3454e-08	2.0043e-09	-8.6589e-09	-6.6546e-09
-4.5029e-09	-4.3605e-09	-8.8634e-09	-8.5947e-09	-6.1493e-09	-1.4744e-08	7.4959e-09	-3.2336e-09	4.2623e-09	4.2396e-08	4.5771e-09	4.6973e-08	9.4356e-09	2.49e-10	9.6846e-09	-6.6986e-09	4.8067e-09	-1.8918e-09	9.4815e-09	-6.6272e-09	2.8543e-09	1.9218e-08	-2.2281e-09	1.699e-08	2.0169e-08	-7.3595e-09	1.281e-08	-1.6071e-09	-1.927e-09	-3.5341e-09	-5.5509e-10	-1.894e-08	-1.9495e-08	1.022e-08	-1.449e-08	-4.2703e-09	2.0668e-08	-2.1685e-10	2.0451e-08	6.9887e-09	-1.4819e-08	-7.8301e-09	1.9388e-08	-6.1956e-09	1.3192e-08	-1.0869e-09	-7.7773e-09	-8.8642e-09	4.3649e-09	1.215e-10	4.4864e-09	7.7383e-09	-5.4138e-09	2.3246e-09	2.0987e-08	-1.4403e-09	1.9547e-08	1.2093e-09	-6.9764e-09	-5.7672e-09
-3.1251e-09	-3.634e-09	-6.7591e-09	-6.1167e-09	-4.9358e-09	-1.1053e-08	6.6008e-09	-2.4319e-09	4.1688e-09	3.5195e-08	4.1642e-09	3.9359e-08	7.0217e-09	6.0134e-10	7.623e-09	-5.3429e-09	3.91e-09	-1.4329e-09	7.8587e-09	-5.3918e-09	2.4668e-09	1.4781e-08	-1.675e-09	1.3106e-08	1.4894e-08	-6.0426e-09	8.851e-09	-2.5888e-09	-1.1741e-09	-3.7629e-09	5.3612e-10	-1.6841e-08	-1.6305e-08	8.6841e-09	-1.2895e-08	-4.2105e-09	1.7703e-08	1.0226e-10	1.7805e-08	5.3968e-09	-1.1853e-08	-6.4561e-09	1.4778e-08	-4.4907e-09	1.0287e-08	-4.999e-10	-6.6789e-09	-7.1788e-09	3.2883e-09	-6.2782e-11	3.2255e-09	6.207e-09	-4.3921e-09	1.8149e-09	1.6554e-08	-9.0281e-10	1.5651e-08	4.2321e-10	-5.3023e-09	-4.8791e-09
-1.7571e-09	-2.9077e-09	-4.6648e-09	-3.6562e-09	-3.7257e-09	-7.3819e-09	5.7012e-09	-1.6346e-09	4.0666e-09	2.8001e-08	3.7469e-09	3.1748e-08	4.6215e-09	9.4789e-10	5.5694e-09	-3.9915e-09	3.016e-09	-9.7549e-10	6.2378e-09	-4.1597e-09	2.0781e-09	1.0365e-08	-1.1245e-09	9.2403e-09	9.6495e-09	-4.7279e-09	4.9216e-09	-3.5516e-09	-4.277e-10	-3.9793e-09	1.6118e-09	-1.4729e-08	-1.3117e-08	7.1473e-09	-1.1288e-08	-4.1412e-09	1.4732e-08	4.1653e-10	1.5149e-08	3.8119e-09	-8.8965e-09	-5.0846e-09	1.0191e-08	-2.797e-09	7.3942e-09	7.9542e-11	-5.5787e-09	-5.4992e-09	2.217e-09	-2.4469e-10	1.9723e-09	4.6809e-09	-3.3726e-09	1.3083e-09	1.2138e-08	-3.6997e-10	1.1768e-08	-3.5392e-10	-3.6367e-09	-3.9907e-09
